id,person1,source,inscription,person2,target
325,Herakleon,Chios Ins.,D049,Euripides,Chios Ins.
325,Herakleon,Chios Ins.,D049,Dionusios,Chios Ins.
325,Herakleon,Chios Ins.,D049,Anaxidot[o]s,Chios Ins.
325,Herakleon,Chios Ins.,D049,Menon,Chios Ins.
325,Herakleon,Chios Ins.,D049,Xenon,Chios Ins.
325,Herakleon,Chios Ins.,D049,Angeles,Chios Ins.
325,Herakleon,Chios Ins.,D049,Antipatros,Chios Ins.
325,Herakleon,Chios Ins.,D049,Demeas,Chios Ins.
325,Herakleon,Chios Ins.,D049,Timesipolis,Chios Ins.
325,Herakleon,Chios Ins.,D049,Menekrates,Chios Ins.
325,Herakleon,Chios Ins.,D049,Angeles,Chios Ins.
325,Herakleon,Chios Ins.,D049,Herakleon,Chios Ins.
325,Herakleon,Chios Ins.,D049,Sosibios,Chios Ins.
325,Herakleon,Chios Ins.,D049,Demonax,Chios Ins.
325,Herakleon,Chios Ins.,D049,Metrodoros,Chios Ins.
325,Herakleon,Chios Ins.,D049,Artemon,Chios Ins.
325,Herakleon,Chios Ins.,D049,Antipatros,Chios Ins.
325,Herakleon,Chios Ins.,D049,Neon,Chios Ins.
325,Herakleon,Chios Ins.,D049,Angeles,Chios Ins.
325,Herakleon,Chios Ins.,D049,Noumenios,Chios Ins.
325,Herakleon,Chios Ins.,D049,Ourios,Chios Ins.
325,Herakleon,Chios Ins.,D049,Angeles,Chios Ins.
325,Herakleon,Chios Ins.,D049,Asklepiades,Chios Ins.
325,Herakleon,Chios Ins.,D049,Thoas,Chios Ins.
325,Herakleon,Chios Ins.,D049,Theophanes,Chios Ins.
325,Herakleon,Chios Ins.,D049,Theokritos,Chios Ins.
325,Herakleon,Chios Ins.,D049,Theophanes,Chios Ins.
325,Herakleon,Chios Ins.,D049,Kraton,Chios Ins.
325,Herakleon,Chios Ins.,D049,Nikias,Chios Ins.
325,Herakleon,Chios Ins.,D049,Gorgias,Chios Ins.
325,Herakleon,Chios Ins.,D049,Stephanos,Chios Ins.
325,Herakleon,Chios Ins.,D049,Apellikon,Chios Ins.
325,Herakleon,Chios Ins.,D049,Philistes,Chios Ins.
325,Herakleon,Chios Ins.,D049,Theophanes,Chios Ins.
325,Herakleon,Chios Ins.,D049,[…..]ios,Chios Ins.
325,Herakleon,Chios Ins.,D049,[……..]des,Chios Ins.
325,Herakleon,Chios Ins.,D049,N[i]kias,Chios Ins.
325,Herakleon,Chios Ins.,D049,Herakleontes,Chios Ins.
325,Herakleon,Chios Ins.,D049,[Su?]nethios,Chios Ins.
325,Herakleon,Chios Ins.,D049,[A]ngeles,Chios Ins.
325,Herakleon,Chios Ins.,D049,Angeles,Chios Ins.
325,Herakleon,Chios Ins.,D049,Angeles,Chios Ins.
325,Herakleon,Chios Ins.,D049,[S]osistr[ato]s,Chios Ins.
325,Herakleon,Chios Ins.,D049,Sosistratos,Chios Ins.
325,Herakleon,Chios Ins.,D049,[Th]eudas,Chios Ins.
325,Herakleon,Chios Ins.,D049,Herakleon,Chios Ins.
325,Herakleon,Chios Ins.,D049,Murmex,Chios Ins.
325,Herakleon,Chios Ins.,D049,Dionusi[os],Chios Ins.
325,Herakleon,Chios Ins.,D049,Mantauchos,Chios Ins.
325,Herakleon,Chios Ins.,D049,Herak[l…],Chios Ins.
325,Herakleon,Chios Ins.,D049,[K]allikles,Chios Ins.
325,Herakleon,Chios Ins.,D049,MAN[…],Chios Ins.
325,Herakleon,Chios Ins.,D049,Parmeniskos,Chios Ins.
325,Herakleon,Chios Ins.,D049,[A]pollophanes,Chios Ins.
325,Herakleon,Chios Ins.,D049,.OM[…..]S,Chios Ins.
325,Herakleon,Chios Ins.,D049,[.]A[…..]OS,Chios Ins.
325,Herakleon,Chios Ins.,D049,[D]e[met]rios,Chios Ins.
325,Herakleon,Chios Ins.,D049,[A]sklepiades,Chios Ins.
325,Herakleon,Chios Ins.,D049,[He]rakleon,Chios Ins.
325,Herakleon,Chios Ins.,D049,[P]raxagoras,Chios Ins.
325,Herakleon,Chios Ins.,D049,Men[…]os,Chios Ins.
325,Herakleon,Chios Ins.,D049,Herak[les?],Chios Ins.
325,Herakleon,Chios Ins.,D049,[He]sdekestos,Chios Ins.
325,Herakleon,Chios Ins.,D049,Herakleitos,Chios Ins.
325,Herakleon,Chios Ins.,D049,Sarapion,Chios Ins.
325,Herakleon,Chios Ins.,D049,Herakleon,Chios Ins.
325,Herakleon,Chios Ins.,D049,Athenion,Chios Ins.
325,Herakleon,Chios Ins.,D049,Pouludamas,Chios Ins.
325,Herakleon,Chios Ins.,D049,Demetrios,Chios Ins.
325,Herakleon,Chios Ins.,D049,Andromachos,Chios Ins.
325,Herakleon,Chios Ins.,D049,Menophilos,Chios Ins.
325,Herakleon,Chios Ins.,D049,Theophanes,Chios Ins.
325,Herakleon,Chios Ins.,D049,Epigonos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Athenaios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Dionusodoros,Chios Ins.
326,Sosibios,Chios Ins.,D049,Philodemos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Athenaios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Apollonios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Dionusios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Philon,Chios Ins.
326,Sosibios,Chios Ins.,D049,Apollonios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Dionusios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Philo[xe]nos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Nikeratos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Euripides,Chios Ins.
326,Sosibios,Chios Ins.,D049,Dionusios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Anaxidot[o]s,Chios Ins.
326,Sosibios,Chios Ins.,D049,Menon,Chios Ins.
326,Sosibios,Chios Ins.,D049,Xenon,Chios Ins.
326,Sosibios,Chios Ins.,D049,Angeles,Chios Ins.
326,Sosibios,Chios Ins.,D049,Antipatros,Chios Ins.
326,Sosibios,Chios Ins.,D049,Demeas,Chios Ins.
326,Sosibios,Chios Ins.,D049,Timesipolis,Chios Ins.
326,Sosibios,Chios Ins.,D049,Menekrates,Chios Ins.
326,Sosibios,Chios Ins.,D049,Angeles,Chios Ins.
326,Sosibios,Chios Ins.,D049,Herakleon,Chios Ins.
326,Sosibios,Chios Ins.,D049,Sosibios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Demonax,Chios Ins.
326,Sosibios,Chios Ins.,D049,Metrodoros,Chios Ins.
326,Sosibios,Chios Ins.,D049,Artemon,Chios Ins.
326,Sosibios,Chios Ins.,D049,Antipatros,Chios Ins.
326,Sosibios,Chios Ins.,D049,Neon,Chios Ins.
326,Sosibios,Chios Ins.,D049,Angeles,Chios Ins.
326,Sosibios,Chios Ins.,D049,Noumenios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Ourios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Angeles,Chios Ins.
326,Sosibios,Chios Ins.,D049,Asklepiades,Chios Ins.
326,Sosibios,Chios Ins.,D049,Thoas,Chios Ins.
326,Sosibios,Chios Ins.,D049,Theophanes,Chios Ins.
326,Sosibios,Chios Ins.,D049,Theokritos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Theophanes,Chios Ins.
326,Sosibios,Chios Ins.,D049,Kraton,Chios Ins.
326,Sosibios,Chios Ins.,D049,Nikias,Chios Ins.
326,Sosibios,Chios Ins.,D049,Gorgias,Chios Ins.
326,Sosibios,Chios Ins.,D049,Stephanos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Apellikon,Chios Ins.
326,Sosibios,Chios Ins.,D049,Philistes,Chios Ins.
326,Sosibios,Chios Ins.,D049,Theophanes,Chios Ins.
326,Sosibios,Chios Ins.,D049,[…..]ios,Chios Ins.
326,Sosibios,Chios Ins.,D049,[……..]des,Chios Ins.
326,Sosibios,Chios Ins.,D049,N[i]kias,Chios Ins.
326,Sosibios,Chios Ins.,D049,Herakleontes,Chios Ins.
326,Sosibios,Chios Ins.,D049,[Su?]nethios,Chios Ins.
326,Sosibios,Chios Ins.,D049,[A]ngeles,Chios Ins.
326,Sosibios,Chios Ins.,D049,Angeles,Chios Ins.
326,Sosibios,Chios Ins.,D049,Angeles,Chios Ins.
326,Sosibios,Chios Ins.,D049,[S]osistr[ato]s,Chios Ins.
326,Sosibios,Chios Ins.,D049,Sosistratos,Chios Ins.
326,Sosibios,Chios Ins.,D049,[Th]eudas,Chios Ins.
326,Sosibios,Chios Ins.,D049,Herakleon,Chios Ins.
326,Sosibios,Chios Ins.,D049,Murmex,Chios Ins.
326,Sosibios,Chios Ins.,D049,Dionusi[os],Chios Ins.
326,Sosibios,Chios Ins.,D049,Mantauchos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Herak[l…],Chios Ins.
326,Sosibios,Chios Ins.,D049,[K]allikles,Chios Ins.
326,Sosibios,Chios Ins.,D049,MAN[…],Chios Ins.
326,Sosibios,Chios Ins.,D049,Parmeniskos,Chios Ins.
326,Sosibios,Chios Ins.,D049,[A]pollophanes,Chios Ins.
326,Sosibios,Chios Ins.,D049,.OM[…..]S,Chios Ins.
326,Sosibios,Chios Ins.,D049,[.]A[…..]OS,Chios Ins.
326,Sosibios,Chios Ins.,D049,[D]e[met]rios,Chios Ins.
326,Sosibios,Chios Ins.,D049,[A]sklepiades,Chios Ins.
326,Sosibios,Chios Ins.,D049,[He]rakleon,Chios Ins.
326,Sosibios,Chios Ins.,D049,[P]raxagoras,Chios Ins.
326,Sosibios,Chios Ins.,D049,Men[…]os,Chios Ins.
326,Sosibios,Chios Ins.,D049,Herak[les?],Chios Ins.
326,Sosibios,Chios Ins.,D049,[He]sdekestos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Herakleitos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Sarapion,Chios Ins.
326,Sosibios,Chios Ins.,D049,Herakleon,Chios Ins.
326,Sosibios,Chios Ins.,D049,Athenion,Chios Ins.
326,Sosibios,Chios Ins.,D049,Pouludamas,Chios Ins.
326,Sosibios,Chios Ins.,D049,Demetrios,Chios Ins.
326,Sosibios,Chios Ins.,D049,Andromachos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Menophilos,Chios Ins.
326,Sosibios,Chios Ins.,D049,Theophanes,Chios Ins.
326,Sosibios,Chios Ins.,D049,Epigonos,Chios Ins.
327,Demonax,Chios Ins.,D049,Athenaios,Chios Ins.
327,Demonax,Chios Ins.,D049,Dionusodoros,Chios Ins.
327,Demonax,Chios Ins.,D049,Philodemos,Chios Ins.
327,Demonax,Chios Ins.,D049,Athenaios,Chios Ins.
327,Demonax,Chios Ins.,D049,Apollonios,Chios Ins.
327,Demonax,Chios Ins.,D049,Dionusios,Chios Ins.
327,Demonax,Chios Ins.,D049,Philon,Chios Ins.
327,Demonax,Chios Ins.,D049,Apollonios,Chios Ins.
327,Demonax,Chios Ins.,D049,Dionusios,Chios Ins.
327,Demonax,Chios Ins.,D049,Philo[xe]nos,Chios Ins.
327,Demonax,Chios Ins.,D049,Nikeratos,Chios Ins.
327,Demonax,Chios Ins.,D049,Euripides,Chios Ins.
327,Demonax,Chios Ins.,D049,Dionusios,Chios Ins.
327,Demonax,Chios Ins.,D049,Anaxidot[o]s,Chios Ins.
327,Demonax,Chios Ins.,D049,Menon,Chios Ins.
327,Demonax,Chios Ins.,D049,Xenon,Chios Ins.
327,Demonax,Chios Ins.,D049,Angeles,Chios Ins.
327,Demonax,Chios Ins.,D049,Antipatros,Chios Ins.
327,Demonax,Chios Ins.,D049,Demeas,Chios Ins.
327,Demonax,Chios Ins.,D049,Timesipolis,Chios Ins.
327,Demonax,Chios Ins.,D049,Menekrates,Chios Ins.
327,Demonax,Chios Ins.,D049,Angeles,Chios Ins.
327,Demonax,Chios Ins.,D049,Herakleon,Chios Ins.
327,Demonax,Chios Ins.,D049,Sosibios,Chios Ins.
327,Demonax,Chios Ins.,D049,Demonax,Chios Ins.
327,Demonax,Chios Ins.,D049,Metrodoros,Chios Ins.
327,Demonax,Chios Ins.,D049,Artemon,Chios Ins.
327,Demonax,Chios Ins.,D049,Antipatros,Chios Ins.
327,Demonax,Chios Ins.,D049,Neon,Chios Ins.
327,Demonax,Chios Ins.,D049,Angeles,Chios Ins.
327,Demonax,Chios Ins.,D049,Noumenios,Chios Ins.
327,Demonax,Chios Ins.,D049,Ourios,Chios Ins.
327,Demonax,Chios Ins.,D049,Angeles,Chios Ins.
327,Demonax,Chios Ins.,D049,Asklepiades,Chios Ins.
327,Demonax,Chios Ins.,D049,Thoas,Chios Ins.
327,Demonax,Chios Ins.,D049,Theophanes,Chios Ins.
327,Demonax,Chios Ins.,D049,Theokritos,Chios Ins.
327,Demonax,Chios Ins.,D049,Theophanes,Chios Ins.
327,Demonax,Chios Ins.,D049,Kraton,Chios Ins.
327,Demonax,Chios Ins.,D049,Nikias,Chios Ins.
327,Demonax,Chios Ins.,D049,Gorgias,Chios Ins.
327,Demonax,Chios Ins.,D049,Stephanos,Chios Ins.
327,Demonax,Chios Ins.,D049,Apellikon,Chios Ins.
327,Demonax,Chios Ins.,D049,Philistes,Chios Ins.
327,Demonax,Chios Ins.,D049,Theophanes,Chios Ins.
327,Demonax,Chios Ins.,D049,[…..]ios,Chios Ins.
327,Demonax,Chios Ins.,D049,[……..]des,Chios Ins.
327,Demonax,Chios Ins.,D049,N[i]kias,Chios Ins.
327,Demonax,Chios Ins.,D049,Herakleontes,Chios Ins.
327,Demonax,Chios Ins.,D049,[Su?]nethios,Chios Ins.
327,Demonax,Chios Ins.,D049,[A]ngeles,Chios Ins.
327,Demonax,Chios Ins.,D049,Angeles,Chios Ins.
327,Demonax,Chios Ins.,D049,Angeles,Chios Ins.
327,Demonax,Chios Ins.,D049,[S]osistr[ato]s,Chios Ins.
327,Demonax,Chios Ins.,D049,Sosistratos,Chios Ins.
327,Demonax,Chios Ins.,D049,[Th]eudas,Chios Ins.
327,Demonax,Chios Ins.,D049,Herakleon,Chios Ins.
327,Demonax,Chios Ins.,D049,Murmex,Chios Ins.
327,Demonax,Chios Ins.,D049,Dionusi[os],Chios Ins.
327,Demonax,Chios Ins.,D049,Mantauchos,Chios Ins.
327,Demonax,Chios Ins.,D049,Herak[l…],Chios Ins.
327,Demonax,Chios Ins.,D049,[K]allikles,Chios Ins.
327,Demonax,Chios Ins.,D049,MAN[…],Chios Ins.
327,Demonax,Chios Ins.,D049,Parmeniskos,Chios Ins.
327,Demonax,Chios Ins.,D049,[A]pollophanes,Chios Ins.
327,Demonax,Chios Ins.,D049,.OM[…..]S,Chios Ins.
327,Demonax,Chios Ins.,D049,[.]A[…..]OS,Chios Ins.
327,Demonax,Chios Ins.,D049,[D]e[met]rios,Chios Ins.
327,Demonax,Chios Ins.,D049,[A]sklepiades,Chios Ins.
327,Demonax,Chios Ins.,D049,[He]rakleon,Chios Ins.
327,Demonax,Chios Ins.,D049,[P]raxagoras,Chios Ins.
327,Demonax,Chios Ins.,D049,Men[…]os,Chios Ins.
327,Demonax,Chios Ins.,D049,Herak[les?],Chios Ins.
327,Demonax,Chios Ins.,D049,[He]sdekestos,Chios Ins.
327,Demonax,Chios Ins.,D049,Herakleitos,Chios Ins.
327,Demonax,Chios Ins.,D049,Sarapion,Chios Ins.
327,Demonax,Chios Ins.,D049,Herakleon,Chios Ins.
327,Demonax,Chios Ins.,D049,Athenion,Chios Ins.
327,Demonax,Chios Ins.,D049,Pouludamas,Chios Ins.
327,Demonax,Chios Ins.,D049,Demetrios,Chios Ins.
327,Demonax,Chios Ins.,D049,Andromachos,Chios Ins.
327,Demonax,Chios Ins.,D049,Menophilos,Chios Ins.
327,Demonax,Chios Ins.,D049,Theophanes,Chios Ins.
327,Demonax,Chios Ins.,D049,Epigonos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Athenaios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Dionusodoros,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Philodemos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Athenaios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Apollonios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Dionusios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Philon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Apollonios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Dionusios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Philo[xe]nos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Nikeratos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Euripides,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Dionusios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Anaxidot[o]s,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Menon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Xenon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Angeles,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Antipatros,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Demeas,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Timesipolis,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Menekrates,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Angeles,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Herakleon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Sosibios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Demonax,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Metrodoros,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Artemon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Antipatros,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Neon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Angeles,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Noumenios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Ourios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Angeles,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Asklepiades,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Thoas,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Theophanes,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Theokritos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Theophanes,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Kraton,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Nikias,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Gorgias,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Stephanos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Apellikon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Philistes,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Theophanes,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[…..]ios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[……..]des,Chios Ins.
328,Metrodoros,Chios Ins.,D049,N[i]kias,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Herakleontes,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[Su?]nethios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[A]ngeles,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Angeles,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Angeles,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[S]osistr[ato]s,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Sosistratos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[Th]eudas,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Herakleon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Murmex,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Dionusi[os],Chios Ins.
328,Metrodoros,Chios Ins.,D049,Mantauchos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Herak[l…],Chios Ins.
328,Metrodoros,Chios Ins.,D049,[K]allikles,Chios Ins.
328,Metrodoros,Chios Ins.,D049,MAN[…],Chios Ins.
328,Metrodoros,Chios Ins.,D049,Parmeniskos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[A]pollophanes,Chios Ins.
328,Metrodoros,Chios Ins.,D049,.OM[…..]S,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[.]A[…..]OS,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[D]e[met]rios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[A]sklepiades,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[He]rakleon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,[P]raxagoras,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Men[…]os,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Herak[les?],Chios Ins.
328,Metrodoros,Chios Ins.,D049,[He]sdekestos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Herakleitos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Sarapion,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Herakleon,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Athenion,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Pouludamas,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Demetrios,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Andromachos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Menophilos,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Theophanes,Chios Ins.
328,Metrodoros,Chios Ins.,D049,Epigonos,Chios Ins.
329,Artemon,Chios Ins.,D049,Athenaios,Chios Ins.
329,Artemon,Chios Ins.,D049,Dionusodoros,Chios Ins.
329,Artemon,Chios Ins.,D049,Philodemos,Chios Ins.
329,Artemon,Chios Ins.,D049,Athenaios,Chios Ins.
329,Artemon,Chios Ins.,D049,Apollonios,Chios Ins.
329,Artemon,Chios Ins.,D049,Dionusios,Chios Ins.
329,Artemon,Chios Ins.,D049,Philon,Chios Ins.
329,Artemon,Chios Ins.,D049,Apollonios,Chios Ins.
329,Artemon,Chios Ins.,D049,Dionusios,Chios Ins.
329,Artemon,Chios Ins.,D049,Philo[xe]nos,Chios Ins.
329,Artemon,Chios Ins.,D049,Nikeratos,Chios Ins.
329,Artemon,Chios Ins.,D049,Euripides,Chios Ins.
329,Artemon,Chios Ins.,D049,Dionusios,Chios Ins.
329,Artemon,Chios Ins.,D049,Anaxidot[o]s,Chios Ins.
329,Artemon,Chios Ins.,D049,Menon,Chios Ins.
329,Artemon,Chios Ins.,D049,Xenon,Chios Ins.
329,Artemon,Chios Ins.,D049,Angeles,Chios Ins.
329,Artemon,Chios Ins.,D049,Antipatros,Chios Ins.
329,Artemon,Chios Ins.,D049,Demeas,Chios Ins.
329,Artemon,Chios Ins.,D049,Timesipolis,Chios Ins.
329,Artemon,Chios Ins.,D049,Menekrates,Chios Ins.
329,Artemon,Chios Ins.,D049,Angeles,Chios Ins.
329,Artemon,Chios Ins.,D049,Herakleon,Chios Ins.
329,Artemon,Chios Ins.,D049,Sosibios,Chios Ins.
329,Artemon,Chios Ins.,D049,Demonax,Chios Ins.
329,Artemon,Chios Ins.,D049,Metrodoros,Chios Ins.
329,Artemon,Chios Ins.,D049,Artemon,Chios Ins.
329,Artemon,Chios Ins.,D049,Antipatros,Chios Ins.
329,Artemon,Chios Ins.,D049,Neon,Chios Ins.
329,Artemon,Chios Ins.,D049,Angeles,Chios Ins.
329,Artemon,Chios Ins.,D049,Noumenios,Chios Ins.
329,Artemon,Chios Ins.,D049,Ourios,Chios Ins.
329,Artemon,Chios Ins.,D049,Angeles,Chios Ins.
329,Artemon,Chios Ins.,D049,Asklepiades,Chios Ins.
329,Artemon,Chios Ins.,D049,Thoas,Chios Ins.
329,Artemon,Chios Ins.,D049,Theophanes,Chios Ins.
329,Artemon,Chios Ins.,D049,Theokritos,Chios Ins.
329,Artemon,Chios Ins.,D049,Theophanes,Chios Ins.
329,Artemon,Chios Ins.,D049,Kraton,Chios Ins.
329,Artemon,Chios Ins.,D049,Nikias,Chios Ins.
329,Artemon,Chios Ins.,D049,Gorgias,Chios Ins.
329,Artemon,Chios Ins.,D049,Stephanos,Chios Ins.
329,Artemon,Chios Ins.,D049,Apellikon,Chios Ins.
329,Artemon,Chios Ins.,D049,Philistes,Chios Ins.
329,Artemon,Chios Ins.,D049,Theophanes,Chios Ins.
329,Artemon,Chios Ins.,D049,[…..]ios,Chios Ins.
329,Artemon,Chios Ins.,D049,[……..]des,Chios Ins.
329,Artemon,Chios Ins.,D049,N[i]kias,Chios Ins.
329,Artemon,Chios Ins.,D049,Herakleontes,Chios Ins.
329,Artemon,Chios Ins.,D049,[Su?]nethios,Chios Ins.
329,Artemon,Chios Ins.,D049,[A]ngeles,Chios Ins.
329,Artemon,Chios Ins.,D049,Angeles,Chios Ins.
329,Artemon,Chios Ins.,D049,Angeles,Chios Ins.
329,Artemon,Chios Ins.,D049,[S]osistr[ato]s,Chios Ins.
329,Artemon,Chios Ins.,D049,Sosistratos,Chios Ins.
329,Artemon,Chios Ins.,D049,[Th]eudas,Chios Ins.
329,Artemon,Chios Ins.,D049,Herakleon,Chios Ins.
329,Artemon,Chios Ins.,D049,Murmex,Chios Ins.
329,Artemon,Chios Ins.,D049,Dionusi[os],Chios Ins.
329,Artemon,Chios Ins.,D049,Mantauchos,Chios Ins.
329,Artemon,Chios Ins.,D049,Herak[l…],Chios Ins.
329,Artemon,Chios Ins.,D049,[K]allikles,Chios Ins.
329,Artemon,Chios Ins.,D049,MAN[…],Chios Ins.
329,Artemon,Chios Ins.,D049,Parmeniskos,Chios Ins.
329,Artemon,Chios Ins.,D049,[A]pollophanes,Chios Ins.
329,Artemon,Chios Ins.,D049,.OM[…..]S,Chios Ins.
329,Artemon,Chios Ins.,D049,[.]A[…..]OS,Chios Ins.
329,Artemon,Chios Ins.,D049,[D]e[met]rios,Chios Ins.
329,Artemon,Chios Ins.,D049,[A]sklepiades,Chios Ins.
329,Artemon,Chios Ins.,D049,[He]rakleon,Chios Ins.
329,Artemon,Chios Ins.,D049,[P]raxagoras,Chios Ins.
329,Artemon,Chios Ins.,D049,Men[…]os,Chios Ins.
329,Artemon,Chios Ins.,D049,Herak[les?],Chios Ins.
329,Artemon,Chios Ins.,D049,[He]sdekestos,Chios Ins.
329,Artemon,Chios Ins.,D049,Herakleitos,Chios Ins.
329,Artemon,Chios Ins.,D049,Sarapion,Chios Ins.
329,Artemon,Chios Ins.,D049,Herakleon,Chios Ins.
329,Artemon,Chios Ins.,D049,Athenion,Chios Ins.
329,Artemon,Chios Ins.,D049,Pouludamas,Chios Ins.
329,Artemon,Chios Ins.,D049,Demetrios,Chios Ins.
329,Artemon,Chios Ins.,D049,Andromachos,Chios Ins.
329,Artemon,Chios Ins.,D049,Menophilos,Chios Ins.
329,Artemon,Chios Ins.,D049,Theophanes,Chios Ins.
329,Artemon,Chios Ins.,D049,Epigonos,Chios Ins.
330,Antipatros,Chios Ins.,D049,Athenaios,Chios Ins.
330,Antipatros,Chios Ins.,D049,Dionusodoros,Chios Ins.
330,Antipatros,Chios Ins.,D049,Philodemos,Chios Ins.
330,Antipatros,Chios Ins.,D049,Athenaios,Chios Ins.
330,Antipatros,Chios Ins.,D049,Apollonios,Chios Ins.
330,Antipatros,Chios Ins.,D049,Dionusios,Chios Ins.
330,Antipatros,Chios Ins.,D049,Philon,Chios Ins.
330,Antipatros,Chios Ins.,D049,Apollonios,Chios Ins.
330,Antipatros,Chios Ins.,D049,Dionusios,Chios Ins.
330,Antipatros,Chios Ins.,D049,Philo[xe]nos,Chios Ins.
